Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
12673,MAS-CBE CHER,1,MAS,CHENNAI CENT,22:10:00,22:10:00,0,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,2,AJJ,ARAKKONAM JN,22:58:00,23:00:00,68,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,3,JTJ,JOLARPETTAI,01:18:00,01:20:00,212,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,4,SA,SALEM JN.,02:45:00,02:50:00,331,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,5,ED,ERODE JN.,03:55:00,04:00:00,390,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,6,TUP,TIRUPPUR,04:43:00,04:45:00,441,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,7,CBF,COIMBATORE N,05:24:00,05:25:00,488,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12673,MAS-CBE CHER,8,CBE,COIMBATORE,06:15:00,06:15:00,491,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,1,MAS,CHENNAI CENT,06:10:00,06:10:00,0,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,2,AJJ,ARAKKONAM JN,07:03:00,07:05:00,68,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,3,WJR,WALAJAH ROAD,07:33:00,07:35:00,104,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,4,KPD,KATPADI JN,08:03:00,08:05:00,128,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,5,AB,AMBUR,08:43:00,08:45:00,181,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,6,JTJ,JOLARPETTAI,09:18:00,09:20:00,212,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,7,MAP,MORAPPUR,09:59:00,10:00:00,266,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,8,SA,SALEM JN.,10:52:00,10:55:00,331,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,9,ED,ERODE JN.,11:57:00,12:00:00,390,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,10,TUP,TIRUPPUR,12:49:00,12:51:00,441,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12675,MAS-CBE KOVA,11,CBE,COIMBATORE,13:45:00,13:45:00,491,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,1,MAS,CHENNAI CENT,14:30:00,14:30:00,0,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,2,AJJ,ARAKKONAM JN,15:18:00,15:20:00,68,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,3,KPD,KATPADI JN,16:03:00,16:05:00,128,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,4,AB,AMBUR,16:44:00,16:45:00,181,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,5,JTJ,JOLARPETTAI,17:28:00,17:30:00,212,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,6,MAP,MORAPPUR,18:14:00,18:15:00,266,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,7,BQI,BOMMIDI,18:34:00,18:35:00,289,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,8,SA,SALEM JN.,19:17:00,19:20:00,331,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,9,ED,ERODE JN.,20:15:00,20:20:00,390,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,10,TUP,TIRUPPUR,21:03:00,21:05:00,441,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,11,CBF,COIMBATORE N,21:44:00,21:45:00,488,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,12,CBE,COIMBATORE,22:15:00,22:15:00,491,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,1,MAS,CHENNAI CENT,22:30:00,22:30:00,0,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,2,AJJ,ARAKKONAM JN,23:18:00,23:20:00,68,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,3,KPD,KATPADI JN,00:08:00,00:10:00,128,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,4,SA,SALEM JN.,03:17:00,03:20:00,331,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,5,ED,ERODE JN.,04:10:00,04:15:00,390,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,6,TUP,TIRUPPUR,04:58:00,05:00:00,441,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12681,MAS CBE EXP,7,CBE,COIMBATORE,06:40:00,06:40:00,491,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12685,MAS-MAQ EXP.,1,MAS,CHENNAI CENT,17:00:00,17:00:00,0,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,2,KPD,KATPADI JN,18:38:00,18:40:00,128,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,3,MAP,MORAPPUR,20:38:00,20:40:00,266,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,4,SA,SALEM JN.,21:37:00,21:40:00,331,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,5,ED,ERODE JN.,22:40:00,22:45:00,390,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,6,TUP,TIRUPPUR,23:28:00,23:30:00,441,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,7,PTJ,PODANUR JN.,00:34:00,00:35:00,484,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,8,PGT,PALAKKAD JN,01:45:00,01:50:00,533,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,9,SRR,SHORANUR JN.,02:30:00,02:40:00,576,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,10,TIR,TIRUR,03:28:00,03:30:00,621,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,11,CLT,CALICUT,04:20:00,04:25:00,662,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,12,BDJ,VADAKARA,05:08:00,05:10:00,709,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,13,TLY,THALASSERY,05:28:00,05:30:00,731,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,14,CAN,KANNUR,06:05:00,06:10:00,752,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,15,PAY,PAYYANUR,06:48:00,06:50:00,785,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,16,KZE,KANHANGAD,07:18:00,07:20:00,814,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,17,KGQ,KASARAGOD,07:38:00,07:40:00,837,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12685,MAS-MAQ EXP.,18,MAQ,MANGALORE CE,09:05:00,09:05:00,883,MAS,CHENNAI CENTRAL,MAQ,MANGALORE CENTRAL
12689,MAS-NCJ EXP.,1,MAS,CHENNAI CENT,18:20:00,18:20:00,0,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,2,AJJ,ARAKKONAM JN,19:08:00,19:10:00,68,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,3,KPD,KATPADI JN,19:58:00,20:00:00,128,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,4,JTJ,JOLARPETTAI,21:28:00,21:30:00,212,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,5,TPT,TIRUPATTUR,21:41:00,21:42:00,220,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,6,MAP,MORAPPUR,22:09:00,22:10:00,266,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,7,SA,SALEM JN.,23:02:00,23:05:00,331,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,8,ED,ERODE JN.,00:20:00,00:30:00,390,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,9,KRR,KARUR JN.,01:32:00,01:35:00,456,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,10,TPJ,TIRUCHIRAPPA,03:25:00,03:35:00,531,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,11,DG,DINDIGUL JN,04:48:00,04:50:00,625,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,12,KQN,KODAIKKANAL,05:09:00,05:10:00,647,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,13,MDU,MADURAI JN,06:05:00,06:10:00,688,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,14,VPT,VIRUDUNAGAR,06:48:00,06:50:00,731,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,15,SRT,SATUR,07:09:00,07:10:00,758,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,16,CVP,KOVILPATTI,07:29:00,07:30:00,780,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,17,MEJ,VANCHI MANIY,08:14:00,08:15:00,816,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,18,TEN,TIRUNELVELI,09:35:00,09:40:00,845,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12689,MAS-NCJ EXP.,19,NCJ,NAGERCOIL JN,11:05:00,11:05:00,918,MAS,CHENNAI CENTRAL,NCJ,NAGERCOIL JN.
12691,MAS-SSPN EXP,1,MAS,CHENNAI CENT,23:30:00,23:30:00,0,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,2,AJJ,ARAKKONAM JN,00:18:00,00:20:00,68,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,3,SHU,SHOLINGUR,00:39:00,00:40:00,89,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,4,KPD,KATPADI JN,01:08:00,01:10:00,128,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,5,AB,AMBUR,01:49:00,01:50:00,181,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,6,JTJ,JOLARPETTAI,02:43:00,02:45:00,212,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,7,BWT,BANGARPET JN,03:48:00,03:50:00,290,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,8,KJM,KRISHNA RAJA,04:43:00,04:45:00,346,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,9,BNC,BANGALORE CA,04:58:00,05:00:00,356,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,10,SBC,KRANTIVIRA S,05:25:00,05:40:00,360,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12691,MAS-SSPN EXP,11,SSPN,SRI SATYA SA,09:40:00,09:40:00,528,MAS,CHENNAI CENTRAL,SSPN,SRI SATYA SAI PRASANTI NILAYAM
12695,MAS - TVC SU,1,MAS,CHENNAI CENT,15:25:00,15:25:00,0,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,2,AJJ,ARAKKONAM JN,16:13:00,16:15:00,68,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,3,KPD,KATPADI JN,17:03:00,17:05:00,128,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,4,VN,VANIYAMBADI,17:48:00,17:50:00,197,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,5,JTJ,JOLARPETTAI,18:28:00,18:30:00,212,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,6,SA,SALEM JN.,20:12:00,20:15:00,331,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,7,ED,ERODE JN.,21:15:00,21:20:00,390,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,8,TUP,TIRUPPUR,22:03:00,22:05:00,441,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,9,CBE,COIMBATORE,23:07:00,23:10:00,491,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,10,PGT,PALAKKAD JN,00:27:00,00:30:00,545,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,11,TCR,TRICHUR,01:42:00,01:45:00,622,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,12,ERN,ERNAKULAM TO,03:05:00,03:10:00,693,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,13,KTYM,KOTTAYAM,04:17:00,04:20:00,753,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,14,CGY,CHANGANACHER,04:39:00,04:40:00,770,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,15,TRVL,TIRUVALLA,04:50:00,04:51:00,778,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,16,CNGR,CHENGANNUR,05:01:00,05:03:00,787,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,17,MVLK,MAVELIKARA,05:13:00,05:14:00,800,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,18,KYJ,KAYANKULAM J,05:25:00,05:27:00,808,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,19,QLN,QUILON,06:15:00,06:20:00,849,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,20,VAK,VARKALA,06:42:00,06:43:00,873,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12695,MAS - TVC SU,21,TVC,TRIVANDRUM C,07:35:00,07:35:00,914,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,1,MAS,CHENNAI CENT,15:15:00,15:15:00,0,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,2,KPD,KATPADI JN,16:48:00,16:50:00,128,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,3,JTJ,JOLARPETTAI,18:18:00,18:20:00,212,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,4,SA,SALEM JN.,19:47:00,19:50:00,331,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,5,ED,ERODE JN.,20:47:00,20:50:00,390,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,6,PTJ,PODANUR JN.,22:24:00,22:25:00,484,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,7,PGT,PALAKKAD JN,23:25:00,23:30:00,533,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,8,TCR,TRICHUR,00:42:00,00:45:00,609,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,9,ERN,ERNAKULAM TO,02:00:00,02:05:00,680,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,10,KTYM,KOTTAYAM,03:05:00,03:08:00,740,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,11,TRVL,TIRUVALLA,03:42:00,03:43:00,765,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,12,QLN,QUILON,05:10:00,05:15:00,836,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,13,KZK,KAZHAKUTTAM,06:00:00,06:01:00,887,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12697,MAS-TVC EXP.,14,TVC,TRIVANDRUM C,06:35:00,06:35:00,901,MAS,CHENNAI CENTRAL,TVC,TRIVANDRUM CENTRAL
12712,MAS-BZA PINA,1,MAS,CHENNAI CENT,14:05:00,14:05:00,0,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,2,SPE,SULLURUPETTA,15:13:00,15:15:00,82,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,3,NYP,NAYUDUPETA,15:38:00,15:40:00,109,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,4,GDR,GUDUR JN.,16:25:00,16:27:00,137,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,5,NLR,NELLORE,16:52:00,16:53:00,175,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,6,BTTR,BITRAGUNTA,17:19:00,17:20:00,209,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,7,KVZ,KAVALI,17:31:00,17:32:00,226,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,8,SKM,SINGARAYAKON,17:55:00,17:57:00,263,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,9,OGL,ONGOLE,18:27:00,18:29:00,291,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,10,CLX,CHIRALA,19:05:00,19:06:00,341,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,11,BPP,BAPATIA,19:17:00,19:18:00,356,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,12,NDO,NIDUBROLU,19:32:00,19:34:00,376,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,13,TEL,TENALI JN.,19:48:00,19:50:00,398,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12712,MAS-BZA PINA,14,BZA,VIJAYWADA JN,21:10:00,21:10:00,429,MAS,CHENNAI CENTRAL,BZA,VIJAYWADA JN.
12759,MAS-HYB CHAR,1,MAS,CHENNAI CENT,18:10:00,18:10:00,0,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,2,SPE,SULLURUPETTA,19:18:00,19:20:00,82,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,3,NYP,NAYUDUPETA,19:43:00,19:45:00,109,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,4,GDR,GUDUR JN.,20:40:00,20:45:00,137,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,5,NLR,NELLORE,21:10:00,21:11:00,175,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,6,KVZ,KAVALI,21:48:00,21:49:00,226,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,7,OGL,ONGOLE,22:42:00,22:43:00,291,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,8,CLX,CHIRALA,23:18:00,23:19:00,341,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,9,TEL,TENALI JN.,00:14:00,00:15:00,398,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,10,BZA,VIJAYWADA JN,01:10:00,01:20:00,429,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,11,KMT,KHAMMAM,02:28:00,02:30:00,529,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,12,DKJ,DORNAKAL JN.,02:59:00,03:00:00,552,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,13,MABD,MAHBUBABAD,03:19:00,03:20:00,576,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,14,WL,WARANGAL,04:13:00,04:15:00,636,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,15,KZJ,KAZIPET JN.,04:40:00,04:42:00,656,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,16,SC,SECUNDERABAD,07:15:00,07:20:00,788,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12759,MAS-HYB CHAR,17,HYB,HYDERABAD DE,08:00:00,08:00:00,797,MAS,CHENNAI CENTRAL,HYB,HYDERABAD DECCAN
12829,CEN-BBS WEEK,1,MAS,CHENNAI CENT,21:10:00,21:10:00,0,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,2,SPE,SULLURUPETTA,22:18:00,22:20:00,82,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,3,GDR,GUDUR JN.,23:30:00,23:35:00,137,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,4,NLR,NELLORE,00:02:00,00:03:00,175,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,5,OGL,ONGOLE,01:27:00,01:28:00,291,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,6,CLX,CHIRALA,02:02:00,02:04:00,341,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,7,TEL,TENALI JN.,02:43:00,02:45:00,398,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,8,BZA,VIJAYWADA JN,04:00:00,04:15:00,429,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,9,EE,ELURU,05:01:00,05:02:00,489,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,10,TDD,TADEPALLI GU,05:34:00,05:35:00,537,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,11,RJY,RAJAHMUNDRY,06:30:00,06:32:00,579,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,12,TUNI,TUNI,07:48:00,07:49:00,683,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,13,AKP,ANAKAPALLE,08:48:00,08:49:00,746,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,14,VSKP,VISAKHAPATNA,10:25:00,10:45:00,780,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,15,VZM,VIZIANAGARAM,11:40:00,11:42:00,840,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,16,CHE,SRIKAKULAM R,12:35:00,12:37:00,910,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,17,PSA,PALASA,13:43:00,13:45:00,983,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,18,BAM,BERHAMPUR,14:34:00,14:36:00,1057,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,19,BALU,BALUGAN,15:37:00,15:39:00,1132,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,20,KUR,KHURDA ROAD,16:45:00,16:50:00,1203,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12829,CEN-BBS WEEK,21,BBS,BHUBANESWAR,17:20:00,17:20:00,1222,MAS,CHENNAI CENTRAL,BBS,BHUBANESWAR
12840,MAS-HWH MAIL,1,MAS,CHENNAI CENT,23:45:00,23:45:00,0,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,2,GDR,GUDUR JN.,01:50:00,01:52:00,137,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,3,NLR,NELLORE,02:17:00,02:18:00,175,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,4,OGL,ONGOLE,03:44:00,03:45:00,291,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,5,CLX,CHIRALA,04:29:00,04:30:00,341,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
